[500.0, -222.60627746582031, 612.39935302734375, 485.65426635742187, -246.05120849609375, 637.4459228515625, 486.10256958007812, -243.88810729980469, 781.31890869140625, 500.0, -220.28868103027344, 762.39935302734375]
[500.0, -220.28868103027344, 762.39935302734375, 486.10256958007812, -243.88810729980469, 781.31890869140625, 487.44747924804687, -237.39884948730469, 925.46124267578125, 500.0, -213.33589172363281, 912.39935302734375]
[500.0, -213.33589172363281, 912.39935302734375, 487.44747924804687, -237.39884948730469, 925.46124267578125, 489.68899536132812, -226.58338928222656, 1069.872802734375, 500.0, -201.74790954589844, 1062.3992919921875]
[500.0, -201.74790954589844, 1062.3992919921875, 489.68899536132812, -226.58338928222656, 1069.872802734375, 492.82711791992187, -211.44175720214844, 1214.5537109375, 500.0, -185.52473449707031, 1212.3992919921875]
[500.0, -185.52473449707031, 1212.3992919921875, 492.82711791992187, -211.44175720214844, 1214.5537109375, 496.86187744140625, -191.97395324707031, 1359.50390625, 500.0, -164.66636657714844, 1362.3992919921875]
[500.0, -164.66636657714844, 1362.3992919921875, 496.86187744140625, -191.97395324707031, 1359.50390625, 501.793212890625, -168.17996215820312, 1504.7232666015625, 500.0, -139.17280578613281, 1512.3992919921875]
[500.0, -139.17280578613281, 1512.3992919921875, 501.793212890625, -168.17996215820312, 1504.7232666015625, 507.62118530273437, -140.05978393554687, 1650.2120361328125, 500.0, -109.04405212402344, 1662.3992919921875]
[500.0, -109.04405212402344, 1662.3992919921875, 507.62118530273437, -140.05978393554687, 1650.2120361328125, 514.34576416015625, -107.61344146728516, 1795.9700927734375, 500.0, -74.280105590820313, 1812.3992919921875]

[485.76632690429687, -245.51043701171875, 709.3487548828125, 472.51431274414062, -268.99398803710937, 729.784423828125, 474.24569702148437, -264.976806640625, 868.2130126953125, 486.66293334960937, -241.18424987792969, 853.35638427734375]
[486.66293334960937, -241.18424987792969, 853.35638427734375, 474.24569702148437, -264.976806640625, 868.2130126953125, 477.70846557617187, -256.94247436523437, 1007.1615600585937, 488.4561767578125, -232.53189086914062, 997.63336181640625]
[488.4561767578125, -232.53189086914062, 997.63336181640625, 477.70846557617187, -256.94247436523437, 1007.1615600585937, 482.902587890625, -244.89097595214844, 1146.630126953125, 491.14599609375, -219.5533447265625, 1142.1795654296875]
[491.14599609375, -219.5533447265625, 1142.1795654296875, 482.902587890625, -244.89097595214844, 1146.630126953125, 489.828125, -228.82231140136719, 1286.6187744140625, 494.732421875, -202.24862670898437, 1286.9951171875]
[494.732421875, -202.24862670898437, 1286.9951171875, 489.828125, -228.82231140136719, 1286.6187744140625, 498.48504638671875, -208.73646545410156, 1427.1273193359375, 499.2154541015625, -180.61772155761719, 1432.0799560546875]
[499.2154541015625, -180.61772155761719, 1432.0799560546875, 498.48504638671875, -208.73646545410156, 1427.1273193359375, 508.87332153320312, -184.63346862792969, 1568.156005859375, 504.59512329101563, -154.66064453125, 1577.43408203125]
[504.59512329101563, -154.66064453125, 1577.43408203125, 508.87332153320312, -184.63346862792969, 1568.156005859375, 520.99298095703125, -156.51329040527344, 1709.70458984375, 510.87136840820312, -124.37738800048828, 1723.0574951171875]

[472.29788208007812, -269.49612426757812, 660.76513671875, 459.93087768554688, -292.9410400390625, 682.3570556640625, 461.18304443359375, -291.08697509765625, 815.24371337890625, 473.16357421875, -267.487548828125, 798.9337158203125]
[473.16357421875, -267.487548828125, 798.9337158203125, 461.18304443359375, -291.08697509765625, 815.24371337890625, 464.93951416015625, -285.52474975585938, 948.88250732421875, 475.76065063476562, -261.4617919921875, 937.62225341796875]
[475.76065063476562, -261.4617919921875, 937.62225341796875, 464.93951416015625, -285.52474975585938, 948.88250732421875, 471.2003173828125, -276.25436401367187, 1083.2734375, 480.089111328125, -251.41886901855469, 1076.830810546875]
[480.089111328125, -251.41886901855469, 1076.830810546875, 471.2003173828125, -276.25436401367187, 1083.2734375, 479.96542358398437, -263.27581787109375, 1218.4166259765625, 486.14895629882813, -237.35877990722656, 1216.5594482421875]
[486.14895629882813, -237.35877990722656, 1216.5594482421875, 479.96542358398437, -263.27581787109375, 1218.4166259765625, 491.23486328125, -246.589111328125, 1354.3118896484375, 493.94015502929688, -219.28153991699219, 1356.80810546875]
[493.94015502929688, -219.28153991699219, 1356.80810546875, 491.23486328125, -246.589111328125, 1354.3118896484375, 505.00863647460937, -226.19427490234375, 1490.95947265625, 503.4627685546875, -197.18711853027344, 1497.57666015625]
[503.4627685546875, -197.18711853027344, 1497.57666015625, 505.00863647460937, -226.19427490234375, 1490.95947265625, 521.2867431640625, -202.09126281738281, 1628.3590087890625, 514.71673583984375, -171.07553100585937, 1638.8653564453125]
[514.71673583984375, -171.07553100585937, 1638.8653564453125, 521.2867431640625, -202.09126281738281, 1628.3590087890625, 540.06915283203125, -174.28010559082031, 1766.5108642578125, 527.70208740234375, -140.94677734375, 1780.6739501953125]

